model_type,sequence_number,pnl
1,497,0.05334183828381356
0,497,0.07500887761125341
1,507,0.05334183828381356
0,507,0.07500887761125341
1,508,0.05334183828381356
0,508,0.07500887761125341
1,68,0.04287999996449798
0,68,0.035056450171396136
0,19,0.005999999993946403
1,218,0.00759999974980019
0,218,0.004599999854690395
1,290,0.018743519845884293
0,290,0.0544274996209424
1,83,0.028142199909780174
0,83,0.04108756987261586
