model_type,sequence_number,pnl
1,1194,1.508840000446071
0,1194,1.5838799999619368
1,1195,1.508840000446071
0,1195,1.5838799999619368
1,1196,1.5088400004606228
0,1196,1.5838799999619368
1,1197,1.508840000446071
0,1197,1.5838799999619368
1,1198,1.5088400004606228
0,1198,1.5838799999619368
1,1200,1.5088400004606228
0,1200,1.5838799999619368
1,1201,1.5088400004606228
0,1201,1.5838799999619368
