model_type,sequence_number,pnl
0,69,0.006700000012642704
1,5492,0.16082216387439985
0,5492,0.6351710828312207
1,5494,0.16082216388895176
0,5494,0.6351710828457726
1,5495,0.16082216388895176
0,5495,0.6351710828457726
0,5499,0.6351710828312207
0,5504,0.6351710828457726
1,5754,0.23323916760273278
0,5754,0.9098995850945357
0,5755,0.9098995851090876
0,5756,0.9098995851090876
